                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.90476,                0.58534,                 1.0502,                0.67576,                0.54635,                 0.5995,                 0.2971,                 1.7974,                  1.046,                 1.4647,              0.0015116,              0.0015116,              0.0015116
                    151,                0.88316,                0.56527,                 1.0492,                0.66722,                0.49785,                0.55276,                0.28199,                 1.8216,                 1.1437,                 1.4393,              0.0015083,              0.0015083,              0.0015083
                    152,                0.88995,                0.56325,                 1.0438,                0.63711,                0.50276,                0.53856,                0.26534,                 1.8757,                 1.1656,                 1.4841,               0.001505,               0.001505,               0.001505
                    153,                0.90353,                0.56848,                  1.047,                0.67366,                 0.5089,                0.56749,                0.27747,                 1.8237,                 1.1272,                 1.4631,              0.0015017,              0.0015017,              0.0015017
                    154,                0.88736,                0.56119,                  1.039,                0.71397,                0.50031,                0.55111,                0.26628,                 1.8934,                 1.1529,                 1.4949,              0.0014984,              0.0014984,              0.0014984
                    155,                0.89534,                0.56202,                 1.0475,                0.71242,                0.52855,                0.57839,                0.27907,                 1.8637,                 1.0977,                 1.4611,              0.0014951,              0.0014951,              0.0014951
                    156,                0.87401,                0.54672,                 1.0423,                0.67095,                 0.5132,                0.56166,                0.28402,                 1.7963,                 1.1116,                 1.4476,              0.0014918,              0.0014918,              0.0014918
                    157,                0.89318,                0.56596,                 1.0422,                0.65528,                0.54144,                0.58585,                 0.2921,                 1.7858,                 1.1017,                 1.4374,              0.0014885,              0.0014885,              0.0014885
                    158,                0.88228,                0.54975,                 1.0395,                0.73899,                0.48742,                0.57929,                  0.275,                 1.8815,                 1.1071,                 1.4749,              0.0014852,              0.0014852,              0.0014852
                    159,                0.86389,                 0.5433,                 1.0277,                0.66601,                0.51046,                0.54914,                0.26125,                  1.884,                 1.1588,                 1.5216,              0.0014819,              0.0014819,              0.0014819
                    160,                0.88912,                 0.5522,                 1.0417,                0.62414,                0.49847,                0.53364,                0.24026,                 1.9631,                  1.202,                 1.5122,              0.0014786,              0.0014786,              0.0014786
                    161,                0.86404,                0.55025,                 1.0379,                 0.7294,                0.50952,                0.58443,                 0.2889,                 1.8552,                 1.0952,                 1.4521,              0.0014753,              0.0014753,              0.0014753
                    162,                0.89707,                0.56972,                 1.0534,                0.66714,                 0.5267,                0.56909,                0.27604,                 1.8716,                  1.126,                  1.457,               0.001472,               0.001472,               0.001472
                    163,                0.89988,                0.56726,                 1.0544,                 0.6559,                 0.5523,                0.58892,                0.28006,                 1.8746,                 1.1079,                 1.4623,              0.0014687,              0.0014687,              0.0014687
                    164,                0.88306,                0.55898,                  1.045,                0.69798,                0.50338,                0.57153,                0.27273,                  1.872,                 1.1455,                 1.4643,              0.0014654,              0.0014654,              0.0014654
                    165,                0.89605,                0.57149,                 1.0437,                 0.6779,                0.50583,                0.57079,                0.28877,                 1.7801,                    1.1,                 1.4295,              0.0014621,              0.0014621,              0.0014621
                    166,                0.87467,                0.55748,                 1.0362,                0.68277,                0.51793,                0.56228,                0.28126,                 1.7963,                 1.1337,                 1.4303,              0.0014588,              0.0014588,              0.0014588
                    167,                0.88781,                0.56156,                 1.0444,                0.71442,                0.53653,                0.60682,                0.29174,                 1.8445,                 1.0789,                 1.4714,              0.0014555,              0.0014555,              0.0014555
                    168,                0.84812,                0.53069,                 1.0249,                0.68167,                0.51004,                 0.5737,                0.28503,                 1.8189,                 1.1376,                 1.4631,              0.0014522,              0.0014522,              0.0014522
                    169,                0.85148,                0.53311,                 1.0146,                0.66389,                0.48619,                0.54976,                0.25001,                 1.9435,                 1.5292,                 1.5143,              0.0014489,              0.0014489,              0.0014489
                    170,                0.85361,                0.53846,                 1.0317,                0.68208,                0.51258,                0.56691,                 0.2809,                  1.846,                 1.1481,                  1.479,              0.0014456,              0.0014456,              0.0014456
                    171,                0.86093,                0.55327,                 1.0441,                0.71532,                0.52548,                0.58871,                0.28917,                 1.8419,                 1.0712,                  1.461,              0.0014423,              0.0014423,              0.0014423
                    172,                0.86045,                 0.5409,                 1.0284,                0.71924,                0.51109,                0.57387,                0.28259,                 1.8433,                 1.0701,                 1.4809,               0.001439,               0.001439,               0.001439
                    173,                0.85996,                0.54089,                 1.0303,                0.74398,                0.48344,                0.58595,                 0.2942,                 1.7937,                 1.0924,                 1.4533,              0.0014357,              0.0014357,              0.0014357
                    174,                0.85535,                 0.5437,                 1.0352,                0.66877,                0.51562,                0.57627,                0.28605,                 1.8207,                 1.1055,                 1.4667,              0.0014324,              0.0014324,              0.0014324
                    175,                0.84004,                  0.523,                 1.0272,                0.70073,                0.49785,                0.56001,                0.28522,                 1.8541,                 1.1456,                 1.4776,              0.0014291,              0.0014291,              0.0014291
                    176,                0.86159,                0.53715,                 1.0208,                0.62101,                0.50093,                0.53401,                0.27404,                  1.796,                 1.1397,                 1.4692,              0.0014258,              0.0014258,              0.0014258
                    177,                0.84773,                0.54203,                 1.0303,                0.72454,                0.52799,                0.59076,                0.29039,                 1.7629,                 1.0798,                 1.4314,              0.0014225,              0.0014225,              0.0014225
                    178,                0.84947,                0.54191,                 1.0319,                0.69336,                0.49554,                0.55705,                0.28548,                  1.779,                 1.1178,                 1.4417,              0.0014192,              0.0014192,              0.0014192
                    179,                0.86177,                0.54671,                 1.0316,                0.66959,                0.50645,                0.54562,                0.27368,                 1.8327,                 1.1561,                 1.4967,              0.0014159,              0.0014159,              0.0014159
                    180,                0.85173,                0.53192,                 1.0324,                 0.6976,                0.53161,                0.58486,                0.29288,                 1.8278,                 1.0746,                 1.4969,              0.0014126,              0.0014126,              0.0014126
                    181,                0.87057,                0.54195,                 1.0269,                0.70795,                0.52548,                0.59541,                0.30543,                  1.756,                 1.0309,                 1.4336,              0.0014093,              0.0014093,              0.0014093
                    182,                0.83994,                0.52342,                 1.0192,                0.68829,                0.51136,                0.56723,                0.28647,                  1.767,                  1.108,                 1.4385,               0.001406,               0.001406,               0.001406
                    183,                0.86165,                0.54664,                 1.0348,                 0.6923,                0.50031,                0.57283,                0.28377,                 1.8056,                 1.1367,                  1.453,              0.0014027,              0.0014027,              0.0014027
                    184,                0.86581,                0.54378,                   1.04,                0.70608,                0.53161,                0.60925,                0.29927,                  1.813,                 1.0609,                  1.458,              0.0013994,              0.0013994,              0.0013994
                    185,                0.84921,                0.54048,                 1.0323,                0.67208,                0.51504,                0.56744,                0.27964,                 1.8433,                 1.1176,                 1.4746,              0.0013961,              0.0013961,              0.0013961
                    186,                0.84977,                0.53322,                 1.0245,                0.68997,                0.50412,                0.58231,                0.29951,                 1.7345,                 1.0805,                 1.4157,              0.0013928,              0.0013928,              0.0013928
                    187,                0.81293,                 0.5115,                 1.0104,                0.72181,                0.53039,                0.60309,                0.30131,                 1.7462,                 1.0325,                 1.4244,              0.0013895,              0.0013895,              0.0013895
                    188,                0.83683,                0.52047,                 1.0161,                0.69169,                0.52241,                0.57983,                  0.292,                 1.7602,                 1.1227,                 1.4284,              0.0013862,              0.0013862,              0.0013862
                    189,                0.83257,                0.52024,                 1.0232,                0.67045,                0.49956,                0.55453,                 0.2653,                 1.8873,                 1.1527,                 1.5354,              0.0013829,              0.0013829,              0.0013829
                    190,                0.84033,                0.52304,                 1.0233,                0.68016,                0.52302,                0.57972,                0.28707,                 1.7962,                  1.116,                  1.454,              0.0013796,              0.0013796,              0.0013796
                    191,                0.84399,                0.52987,                 1.0193,                0.69565,                 0.5089,                0.57053,                0.28408,                 1.8326,                 1.1091,                 1.4699,              0.0013763,              0.0013763,              0.0013763
                    192,                0.82351,                0.51754,                 1.0216,                0.73261,                0.55371,                0.62075,                0.31542,                 1.7483,                 1.0239,                 1.4201,               0.001373,               0.001373,               0.001373
                    193,                0.82868,                0.51156,                 1.0117,                0.64507,                0.50952,                 0.5611,                0.28022,                 1.8181,                 1.1487,                 1.4648,              0.0013697,              0.0013697,              0.0013697
                    194,                0.80012,                0.50149,                 1.0043,                0.69101,                0.54942,                0.59017,                 0.2951,                 1.7586,                 1.0917,                 1.4418,              0.0013664,              0.0013664,              0.0013664
                    195,                0.82484,                0.51963,                  1.014,                0.64609,                0.54205,                0.55334,                0.26607,                 1.8461,                 1.1725,                 1.4902,              0.0013631,              0.0013631,              0.0013631
                    196,                0.82218,                0.50812,                 1.0097,                0.68395,                0.52609,                0.56527,                0.27084,                 1.8614,                 1.1466,                 1.4977,              0.0013598,              0.0013598,              0.0013598
                    197,                0.80775,                0.50663,                 1.0135,                0.69983,                0.51095,                0.57233,                0.27908,                 1.8444,                 1.1121,                 1.4728,              0.0013565,              0.0013565,              0.0013565
                    198,                0.82358,                0.51111,                 1.0131,                  0.677,                0.50215,                0.54933,                0.26866,                 1.8236,                  1.161,                 1.4978,              0.0013532,              0.0013532,              0.0013532
                    199,                  0.818,                 0.5188,                 1.0203,                0.68011,                0.52977,                 0.5576,                0.27423,                 1.7787,                 1.1067,                 1.4745,              0.0013499,              0.0013499,              0.0013499
                    200,                0.81112,                0.51115,                0.99939,                0.67398,                0.50583,                0.55492,                0.26816,                 1.8481,                 1.1878,                  1.525,              0.0013466,              0.0013466,              0.0013466
                    201,                0.82036,                0.51546,                 1.0174,                0.68189,                0.51074,                0.55848,                0.27067,                 1.8472,                  1.144,                 1.4846,              0.0013433,              0.0013433,              0.0013433
                    202,                0.79274,                0.49941,                0.99152,                0.71697,                0.53959,                0.60193,                0.30087,                 1.7834,                 1.0838,                 1.4555,                0.00134,                0.00134,                0.00134
                    203,                0.80351,                 0.5021,                  1.009,                0.70414,                0.49821,                0.56285,                0.27857,                 1.8311,                 1.1517,                 1.5087,              0.0013367,              0.0013367,              0.0013367
                    204,                0.82514,                0.50612,                 1.0082,                0.66807,                0.53653,                 0.5869,                0.28209,                  1.853,                 1.1261,                 1.5035,              0.0013334,              0.0013334,              0.0013334
                    205,                 0.8204,                0.50761,                 1.0065,                0.65092,                0.50829,                0.56199,                0.28665,                 1.7982,                 1.1497,                 1.4817,              0.0013301,              0.0013301,              0.0013301
                    206,                 0.8483,                 0.5275,                 1.0202,                0.69298,                 0.5353,                 0.5861,                0.28178,                 1.8207,                  1.117,                 1.4673,              0.0013268,              0.0013268,              0.0013268
                    207,                0.80201,                0.49237,                 1.0044,                0.65862,                0.52056,                0.56464,                 0.2791,                 1.8141,                 1.1602,                 1.4764,              0.0013235,              0.0013235,              0.0013235
                    208,                0.80426,                0.49849,                 1.0013,                0.71373,                0.50092,                0.56588,                0.28874,                 1.7887,                 1.1132,                  1.466,              0.0013202,              0.0013202,              0.0013202
                    209,                0.78913,                 0.4975,                 1.0052,                 0.7391,                0.48128,                0.57621,                0.28918,                 1.8101,                 1.1547,                 1.4901,              0.0013169,              0.0013169,              0.0013169
                    210,                0.80111,                0.50429,                 1.0021,                0.71021,                0.51001,                 0.5809,                0.28997,                  1.814,                  1.134,                 1.4734,              0.0013136,              0.0013136,              0.0013136
                    211,                0.79337,                0.49366,                 0.9959,                 0.7298,                0.50031,                0.56967,                0.28076,                 1.8166,                 1.1307,                 1.4656,              0.0013103,              0.0013103,              0.0013103
                    212,                0.81128,                0.49867,                  0.997,                0.63152,                0.51869,                0.52711,                0.25256,                 1.8769,                 1.1792,                 1.5156,               0.001307,               0.001307,               0.001307
                    213,                 0.8082,                0.48816,                 1.0072,                0.71426,                0.49355,                0.56957,                0.28003,                 1.8353,                 1.1354,                 1.4905,              0.0013037,              0.0013037,              0.0013037
                    214,                0.79813,                0.50067,                  1.006,                0.75692,                0.50952,                0.58737,                  0.287,                 1.7786,                 1.0841,                 1.4658,              0.0013004,              0.0013004,              0.0013004
                    215,                 0.8043,                0.49892,                 1.0133,                0.65738,                0.50215,                0.54212,                0.26554,                 1.8617,                 1.2068,                 1.5452,              0.0012971,              0.0012971,              0.0012971
                    216,                0.82012,                0.50049,                0.99827,                0.68829,                0.52322,                0.58009,                0.28801,                 1.7962,                 1.1043,                 1.4654,              0.0012938,              0.0012938,              0.0012938
                    217,                0.79052,                0.49346,                 1.0099,                0.70015,                0.51746,                0.58056,                0.29135,                 1.7765,                 1.1088,                 1.4486,              0.0012905,              0.0012905,              0.0012905
                    218,                0.79558,                0.50217,                 1.0017,                 0.6476,                0.54451,                0.57494,                0.28642,                 1.7995,                 1.1395,                 1.4773,              0.0012872,              0.0012872,              0.0012872
                    219,                0.80272,                0.49438,                0.99512,                0.70013,                0.52743,                0.59204,                0.29124,                 1.7774,                 1.0728,                 1.4456,              0.0012839,              0.0012839,              0.0012839
                    220,                0.78126,                0.48619,                0.99275,                0.71013,                0.52609,                0.59661,                0.30399,                 1.7427,                  1.061,                 1.4485,              0.0012806,              0.0012806,              0.0012806
                    221,                0.80811,                0.49968,                 1.0064,                0.72297,                0.53898,                0.59628,                 0.3075,                 1.7457,                 1.0767,                 1.4592,              0.0012773,              0.0012773,              0.0012773
                    222,                0.78794,                0.48443,                0.99887,                0.67172,                 0.5132,                0.55214,                0.28241,                 1.7834,                 1.1562,                 1.4678,               0.001274,               0.001274,               0.001274
                    223,                0.78344,                 0.4824,                0.98578,                0.70853,                0.52486,                0.57907,                  0.297,                 1.7757,                 1.0908,                 1.4443,              0.0012707,              0.0012707,              0.0012707
                    224,                0.80263,                0.50396,                 1.0079,                0.70793,                0.50767,                0.57148,                0.28986,                 1.7679,                 1.1099,                 1.4423,              0.0012674,              0.0012674,              0.0012674
                    225,                0.77494,                0.48802,                0.99155,                0.71297,                0.50092,                  0.576,                0.27996,                 1.8318,                 1.1575,                 1.5074,              0.0012641,              0.0012641,              0.0012641
                    226,                 0.7744,                0.48066,                0.99121,                0.62815,                0.50293,                 0.5465,                0.26746,                 1.8806,                 1.1771,                 1.5572,              0.0012608,              0.0012608,              0.0012608
                    227,                0.78885,                 0.4855,                 1.0005,                0.69877,                 0.5267,                0.60286,                0.29989,                 1.8469,                 1.1283,                 1.4485,              0.0012575,              0.0012575,              0.0012575
                    228,                0.79263,                0.48558,                 1.0017,                  0.706,                0.48926,                0.57354,                0.28489,                  1.846,                  1.176,                 1.4915,              0.0012542,              0.0012542,              0.0012542
                    229,                0.78325,                0.48232,                0.98978,                0.66999,                0.54205,                0.58948,                0.29056,                 1.8638,                 1.1176,                 1.5075,              0.0012509,              0.0012509,              0.0012509
                    230,                0.76482,                0.47728,                0.98313,                0.71669,                0.48803,                0.57868,                0.29141,                  1.822,                 1.1086,                 1.5009,              0.0012476,              0.0012476,              0.0012476
                    231,                0.77246,                0.47648,                0.98229,                0.71399,                0.51798,                0.58905,                0.28813,                  1.816,                 1.1208,                 1.4822,              0.0012443,              0.0012443,              0.0012443
                    232,                0.77343,                 0.4837,                  0.992,                0.71002,                0.50829,                0.57672,                0.28532,                 1.8096,                 1.1295,                 1.4887,               0.001241,               0.001241,               0.001241
                    233,                0.77178,                 0.4771,                0.98537,                0.75012,                0.51443,                0.59947,                0.30172,                 1.7844,                 1.0814,                  1.465,              0.0012377,              0.0012377,              0.0012377
                    234,                 0.7769,                0.48043,                0.99472,                0.66752,                0.51147,                0.55269,                0.27543,                 1.8335,                 1.1482,                 1.5171,              0.0012344,              0.0012344,              0.0012344
                    235,                0.78333,                  0.485,                0.99038,                0.67099,                0.56088,                0.60177,                0.29483,                  1.803,                  1.064,                 1.4759,              0.0012311,              0.0012311,              0.0012311
                    236,                0.76284,                0.47571,                 0.9856,                0.71073,                0.51627,                0.58205,                0.28826,                 1.8286,                 1.0859,                 1.5127,              0.0012278,              0.0012278,              0.0012278
                    237,                0.77061,                0.48168,                0.99565,                 0.7445,                0.52056,                0.60211,                0.29738,                 1.8208,                 1.0793,                 1.4758,              0.0012245,              0.0012245,              0.0012245
                    238,                0.77147,                0.48105,                0.99575,                0.67828,                0.51381,                0.57067,                 0.2894,                 1.7913,                 1.1118,                 1.5004,              0.0012212,              0.0012212,              0.0012212
                    239,                0.75296,                0.47448,                0.97074,                0.70544,                0.51504,                0.56524,                0.28581,                 1.7725,                 1.1267,                 1.4709,              0.0012179,              0.0012179,              0.0012179
                    240,                0.74901,                0.47591,                0.98336,                0.69299,                0.51269,                0.57912,                 0.2838,                 1.8149,                 1.1135,                 1.4845,              0.0012146,              0.0012146,              0.0012146
                    241,                0.76667,                0.47991,                0.99683,                0.75145,                0.50522,                0.59374,                0.28643,                 1.8602,                 1.0926,                  1.532,              0.0012113,              0.0012113,              0.0012113
                    242,                0.75673,                0.47329,                0.98747,                0.65396,                0.46532,                0.50523,                0.23568,                 1.9572,                 1.2594,                 1.6379,               0.001208,               0.001208,               0.001208
