epoch;train/box_loss;train/cls_loss;train/dfl_loss;metrics/precision(B);metrics/recall(B);metrics/mAP50(B);metrics/mAP50-95(B);val/box_loss;val/cls_loss;val/dfl_loss;lr/pg0;lr/pg1;lr/pg2
147;0,74566;0,48215;0,99533;0,72774;0,66729;0,71475;0,40942;1,3144;1,1812;1,1608;0,0015215;0,0015215;0,0015215
148;0,75328;0,4882;1,0103;0,78447;0,67806;0,72757;0,42811;1,2774;0,79722;1,1371;0,0015182;0,0015182;0,0015182
149;0,76355;0,4883;1,0054;0,79654;0,683;0,74627;0,40788;1,3622;0,81569;1,1648;0,0015149;0,0015149;0,0015149
150;0,77393;0,50412;1,0051;0,80177;0,67789;0,76302;0,45382;1,239;0,74389;1,116;0,0015116;0,0015116;0,0015116
151;0,74874;0,4842;0,99901;0,78282;0,70966;0,76915;0,46097;1,236;0,73154;1,1021;0,0015083;0,0015083;0,0015083
152;0,74533;0,486;1,0003;0,78212;0,67993;0,73527;0,43075;1,2924;0,77896;1,1248;0,001505;0,001505;0,001505
153;0,74108;0,48055;0,98974;0,77208;0,68805;0,73946;0,43963;1,2503;0,78155;1,1116;0,0015017;0,0015017;0,0015017
154;0,75643;0,47789;1,0005;0,76453;0,71589;0,75267;0,44789;1,225;0,74588;1,1173;0,0014984;0,0014984;0,0014984
155;0,75626;0,48956;1,0005;0,7859;0,65181;0,74377;0,44788;1,2255;0,7634;1,1158;0,0014951;0,0014951;0,0014951
156;0,75098;0,47306;0,99475;0,78799;0,70779;0,76653;0,4528;1,2633;0,75899;1,116;0,0014918;0,0014918;0,0014918
157;0,73836;0,4673;0,9925;0,81105;0,70339;0,77012;0,4501;1,2831;0,72903;1,1242;0,0014885;0,0014885;0,0014885
158;0,75603;0,48725;1,0112;0,78518;0,69969;0,75835;0,44052;1,314;0,75786;1,1686;0,0014852;0,0014852;0,0014852
159;0,76236;0,48673;1,0097;0,74037;0,68048;0,72574;0,41943;1,3042;1,341;1,1666;0,0014819;0,0014819;0,0014819
160;0,78111;0,49111;1,0155;0,7992;0,70405;0,77107;0,44972;1,2813;0,8107;1,1256;0,0014786;0,0014786;0,0014786
161;0,78357;0,48407;1,01;0,80777;0,65732;0,7369;0,42858;1,3017;0,87961;1,1354;0,0014753;0,0014753;0,0014753
162;0,76462;0,48022;0,99004;0,80648;0,68785;0,7518;0,45677;1,2062;0,74838;1,1058;0,001472;0,001472;0,001472
163;0,7555;0,4657;0,99567;0,75815;0,7215;0,76075;0,44136;1,3381;0,7483;1,1651;0,0014687;0,0014687;0,0014687
164;0,74229;0,46773;0,99674;0,76661;0,69159;0,74574;0,42873;1,3709;0,86999;1,1912;0,0014654;0,0014654;0,0014654
165;0,73974;0,47843;0,99535;0,76245;0,69594;0,74098;0,41737;1,3938;0,79119;1,2011;0,0014621;0,0014621;0,0014621
166;0,75083;0,48287;1,0021;0,74789;0,71651;0,73424;0,43023;1,2406;0,81946;1,1202;0,0014588;0,0014588;0,0014588
167;0,73932;0,46483;0,99712;0,78618;0,71277;0,74974;0,44315;1,2867;0,74107;1,1417;0,0014555;0,0014555;0,0014555
168;0,72908;0,46351;0,98923;0,78756;0,70448;0,74718;0,45171;1,2445;0,75871;1,1177;0,0014522;0,0014522;0,0014522
169;0,73072;0,46729;0,99574;0,78972;0,68162;0,73139;0,4183;1,3604;0,81721;1,1799;0,0014489;0,0014489;0,0014489
170;0,74112;0,46537;0,99417;0,76095;0,66244;0,72023;0,4155;1,3406;0,82546;1,1772;0,0014456;0,0014456;0,0014456
171;0,7358;0,46191;0,98527;0,791;0,70034;0,759;0,44951;1,3121;0,73731;1,1629;0,0014423;0,0014423;0,0014423
172;0,73756;0,46546;0,99874;0,80735;0,70759;0,76396;0,46356;1,2113;0,7291;1,1101;0,001439;0,001439;0,001439
173;0,72108;0,47163;0,98648;0,79306;0,71155;0,76025;0,46077;1,2055;0,80998;1,106;0,0014357;0,0014357;0,0014357
174;0,71697;0,45707;0,98131;0,76056;0,6729;0,72235;0,43899;1,2124;1,1425;1,1202;0,0014324;0,0014324;0,0014324
175;0,73735;0,45975;0,99574;0,76304;0,681;0,72916;0,42864;1,2892;0,85538;1,1667;0,0014291;0,0014291;0,0014291
176;0,73374;0,46794;1,0009;0,77901;0,72038;0,76202;0,45448;1,2633;0,74444;1,1259;0,0014258;0,0014258;0,0014258
177;0,70582;0,4465;0,98215;0,78444;0,70967;0,77053;0,47029;1,2341;0,74847;1,1198;0,0014225;0,0014225;0,0014225
178;0,70879;0,46346;0,98197;0,76736;0,7053;0,75768;0,43448;1,3343;0,76539;1,1712;0,0014192;0,0014192;0,0014192
